2024-08-04 22:34:31.227 [restartedMain] INFO  com.tms.mono.TransportManagementSystemApplication - No active profile set, falling back to 1 default profile: "default"
2024-08-04 22:34:43.640 [restartedMain] INFO  com.tms.mono.TransportManagementSystemApplication - Started TransportManagementSystemApplication in 13.165 seconds (process running for 15.733)
2024-08-04 22:34:51.482 [http-nio-8081-exec-1] INFO  com.tms.mono.controller.CreationControllerV1 - In <CreationControllerV1>
2024-08-04 22:34:51.484 [http-nio-8081-exec-1] INFO  com.tms.mono.service.impl.CreateServiceImpl - Adding new VehicalOwner to the database : VehicalOwner(id=2, name=null, mobile=null, vehicals=null)
2024-08-04 22:37:03.927 [restartedMain] INFO  com.tms.mono.TransportManagementSystemApplication - Starting TransportManagementSystemApplication using Java 17.0.7 with PID 16692 (C:\Users\Hp\Desktop\WorkSpace\Micro-services\TransportManagementSystem\target\classes started by Hp in C:\Users\Hp\Desktop\WorkSpace\Micro-services\TransportManagementSystem)
2024-08-04 22:37:03.929 [restartedMain] INFO  com.tms.mono.TransportManagementSystemApplication - No active profile set, falling back to 1 default profile: "default"
2024-08-04 22:37:06.978 [restartedMain] INFO  com.tms.mono.TransportManagementSystemApplication - Started TransportManagementSystemApplication in 3.122 seconds (process running for 159.07)
2024-08-04 22:37:13.902 [restartedMain] INFO  com.tms.mono.TransportManagementSystemApplication - Starting TransportManagementSystemApplication using Java 17.0.7 with PID 16692 (C:\Users\Hp\Desktop\WorkSpace\Micro-services\TransportManagementSystem\target\classes started by Hp in C:\Users\Hp\Desktop\WorkSpace\Micro-services\TransportManagementSystem)
2024-08-04 22:37:13.903 [restartedMain] INFO  com.tms.mono.TransportManagementSystemApplication - No active profile set, falling back to 1 default profile: "default"
2024-08-04 22:37:16.902 [restartedMain] INFO  com.tms.mono.TransportManagementSystemApplication - Started TransportManagementSystemApplication in 3.069 seconds (process running for 168.994)
2024-08-04 22:37:19.658 [restartedMain] INFO  com.tms.mono.TransportManagementSystemApplication - Starting TransportManagementSystemApplication using Java 17.0.7 with PID 16692 (C:\Users\Hp\Desktop\WorkSpace\Micro-services\TransportManagementSystem\target\classes started by Hp in C:\Users\Hp\Desktop\WorkSpace\Micro-services\TransportManagementSystem)
2024-08-04 22:37:19.660 [restartedMain] INFO  com.tms.mono.TransportManagementSystemApplication - No active profile set, falling back to 1 default profile: "default"
2024-08-04 22:37:22.274 [restartedMain] INFO  com.tms.mono.TransportManagementSystemApplication - Started TransportManagementSystemApplication in 2.682 seconds (process running for 174.366)
2024-08-04 22:37:31.263 [restartedMain] INFO  com.tms.mono.TransportManagementSystemApplication - Starting TransportManagementSystemApplication using Java 17.0.7 with PID 16692 (C:\Users\Hp\Desktop\WorkSpace\Micro-services\TransportManagementSystem\target\classes started by Hp in C:\Users\Hp\Desktop\WorkSpace\Micro-services\TransportManagementSystem)
2024-08-04 22:37:31.264 [restartedMain] INFO  com.tms.mono.TransportManagementSystemApplication - No active profile set, falling back to 1 default profile: "default"
2024-08-04 22:37:33.878 [restartedMain] INFO  com.tms.mono.TransportManagementSystemApplication - Started TransportManagementSystemApplication in 2.671 seconds (process running for 185.97)
2024-08-04 22:37:38.925 [http-nio-8081-exec-1] INFO  com.tms.mono.controller.CreationControllerV1 - In <CreationControllerV1>
2024-08-04 22:37:38.932 [http-nio-8081-exec-1] INFO  com.tms.mono.service.impl.CreateServiceImpl - Adding new VehicalOwner to the database : VehicalOwner(id=2, name=null, mobile=null, vehicals=null)
2024-08-04 22:38:35.813 [restartedMain] INFO  com.tms.mono.TransportManagementSystemApplication - Starting TransportManagementSystemApplication using Java 17.0.7 with PID 16692 (C:\Users\Hp\Desktop\WorkSpace\Micro-services\TransportManagementSystem\target\classes started by Hp in C:\Users\Hp\Desktop\WorkSpace\Micro-services\TransportManagementSystem)
2024-08-04 22:38:35.814 [restartedMain] INFO  com.tms.mono.TransportManagementSystemApplication - No active profile set, falling back to 1 default profile: "default"
2024-08-04 22:38:38.791 [restartedMain] INFO  com.tms.mono.TransportManagementSystemApplication - Started TransportManagementSystemApplication in 3.038 seconds (process running for 250.883)
2024-08-04 22:38:47.663 [restartedMain] INFO  com.tms.mono.TransportManagementSystemApplication - Starting TransportManagementSystemApplication using Java 17.0.7 with PID 16692 (C:\Users\Hp\Desktop\WorkSpace\Micro-services\TransportManagementSystem\target\classes started by Hp in C:\Users\Hp\Desktop\WorkSpace\Micro-services\TransportManagementSystem)
2024-08-04 22:38:47.664 [restartedMain] INFO  com.tms.mono.TransportManagementSystemApplication - No active profile set, falling back to 1 default profile: "default"
2024-08-04 22:38:49.821 [restartedMain] INFO  com.tms.mono.TransportManagementSystemApplication - Started TransportManagementSystemApplication in 2.21 seconds (process running for 261.913)
2024-08-04 22:39:05.980 [restartedMain] INFO  com.tms.mono.TransportManagementSystemApplication - Starting TransportManagementSystemApplication using Java 17.0.7 with PID 16692 (C:\Users\Hp\Desktop\WorkSpace\Micro-services\TransportManagementSystem\target\classes started by Hp in C:\Users\Hp\Desktop\WorkSpace\Micro-services\TransportManagementSystem)
2024-08-04 22:39:05.981 [restartedMain] INFO  com.tms.mono.TransportManagementSystemApplication - No active profile set, falling back to 1 default profile: "default"
2024-08-04 22:39:08.477 [restartedMain] INFO  com.tms.mono.TransportManagementSystemApplication - Started TransportManagementSystemApplication in 2.563 seconds (process running for 280.569)
2024-08-04 22:39:13.466 [restartedMain] INFO  com.tms.mono.TransportManagementSystemApplication - Starting TransportManagementSystemApplication using Java 17.0.7 with PID 16692 (C:\Users\Hp\Desktop\WorkSpace\Micro-services\TransportManagementSystem\target\classes started by Hp in C:\Users\Hp\Desktop\WorkSpace\Micro-services\TransportManagementSystem)
2024-08-04 22:39:13.467 [restartedMain] INFO  com.tms.mono.TransportManagementSystemApplication - No active profile set, falling back to 1 default profile: "default"
2024-08-04 22:39:16.951 [restartedMain] INFO  com.tms.mono.TransportManagementSystemApplication - Starting TransportManagementSystemApplication using Java 17.0.7 with PID 16692 (C:\Users\Hp\Desktop\WorkSpace\Micro-services\TransportManagementSystem\target\classes started by Hp in C:\Users\Hp\Desktop\WorkSpace\Micro-services\TransportManagementSystem)
2024-08-04 22:39:16.953 [restartedMain] INFO  com.tms.mono.TransportManagementSystemApplication - No active profile set, falling back to 1 default profile: "default"
2024-08-04 22:39:19.750 [restartedMain] INFO  com.tms.mono.TransportManagementSystemApplication - Started TransportManagementSystemApplication in 2.873 seconds (process running for 291.842)
2024-08-04 22:39:24.579 [restartedMain] INFO  com.tms.mono.TransportManagementSystemApplication - Starting TransportManagementSystemApplication using Java 17.0.7 with PID 16692 (C:\Users\Hp\Desktop\WorkSpace\Micro-services\TransportManagementSystem\target\classes started by Hp in C:\Users\Hp\Desktop\WorkSpace\Micro-services\TransportManagementSystem)
2024-08-04 22:39:24.580 [restartedMain] INFO  com.tms.mono.TransportManagementSystemApplication - No active profile set, falling back to 1 default profile: "default"
2024-08-04 22:39:27.824 [restartedMain] INFO  com.tms.mono.TransportManagementSystemApplication - Started TransportManagementSystemApplication in 3.327 seconds (process running for 299.916)
2024-08-04 22:39:36.911 [restartedMain] INFO  com.tms.mono.TransportManagementSystemApplication - Starting TransportManagementSystemApplication using Java 17.0.7 with PID 16692 (C:\Users\Hp\Desktop\WorkSpace\Micro-services\TransportManagementSystem\target\classes started by Hp in C:\Users\Hp\Desktop\WorkSpace\Micro-services\TransportManagementSystem)
2024-08-04 22:39:36.911 [restartedMain] INFO  com.tms.mono.TransportManagementSystemApplication - No active profile set, falling back to 1 default profile: "default"
2024-08-04 22:39:39.625 [restartedMain] INFO  com.tms.mono.TransportManagementSystemApplication - Started TransportManagementSystemApplication in 2.781 seconds (process running for 311.717)
2024-08-04 22:39:52.899 [restartedMain] INFO  com.tms.mono.TransportManagementSystemApplication - Starting TransportManagementSystemApplication using Java 17.0.7 with PID 16692 (C:\Users\Hp\Desktop\WorkSpace\Micro-services\TransportManagementSystem\target\classes started by Hp in C:\Users\Hp\Desktop\WorkSpace\Micro-services\TransportManagementSystem)
2024-08-04 22:39:52.900 [restartedMain] INFO  com.tms.mono.TransportManagementSystemApplication - No active profile set, falling back to 1 default profile: "default"
2024-08-04 22:39:55.830 [restartedMain] INFO  com.tms.mono.TransportManagementSystemApplication - Started TransportManagementSystemApplication in 2.993 seconds (process running for 327.922)
2024-08-04 22:40:10.124 [restartedMain] INFO  com.tms.mono.TransportManagementSystemApplication - Starting TransportManagementSystemApplication using Java 17.0.7 with PID 16692 (C:\Users\Hp\Desktop\WorkSpace\Micro-services\TransportManagementSystem\target\classes started by Hp in C:\Users\Hp\Desktop\WorkSpace\Micro-services\TransportManagementSystem)
2024-08-04 22:40:10.125 [restartedMain] INFO  com.tms.mono.TransportManagementSystemApplication - No active profile set, falling back to 1 default profile: "default"
2024-08-04 22:40:32.413 [restartedMain] INFO  com.tms.mono.TransportManagementSystemApplication - Starting TransportManagementSystemApplication using Java 17.0.7 with PID 16692 (C:\Users\Hp\Desktop\WorkSpace\Micro-services\TransportManagementSystem\target\classes started by Hp in C:\Users\Hp\Desktop\WorkSpace\Micro-services\TransportManagementSystem)
2024-08-04 22:40:32.414 [restartedMain] INFO  com.tms.mono.TransportManagementSystemApplication - No active profile set, falling back to 1 default profile: "default"
2024-08-04 22:40:34.726 [restartedMain] INFO  com.tms.mono.TransportManagementSystemApplication - Started TransportManagementSystemApplication in 2.363 seconds (process running for 366.818)
2024-08-04 22:40:43.793 [restartedMain] INFO  com.tms.mono.TransportManagementSystemApplication - Starting TransportManagementSystemApplication using Java 17.0.7 with PID 16692 (C:\Users\Hp\Desktop\WorkSpace\Micro-services\TransportManagementSystem\target\classes started by Hp in C:\Users\Hp\Desktop\WorkSpace\Micro-services\TransportManagementSystem)
2024-08-04 22:40:43.794 [restartedMain] INFO  com.tms.mono.TransportManagementSystemApplication - No active profile set, falling back to 1 default profile: "default"
2024-08-04 22:40:47.636 [restartedMain] INFO  com.tms.mono.TransportManagementSystemApplication - Starting TransportManagementSystemApplication using Java 17.0.7 with PID 16692 (C:\Users\Hp\Desktop\WorkSpace\Micro-services\TransportManagementSystem\target\classes started by Hp in C:\Users\Hp\Desktop\WorkSpace\Micro-services\TransportManagementSystem)
2024-08-04 22:40:47.638 [restartedMain] INFO  com.tms.mono.TransportManagementSystemApplication - No active profile set, falling back to 1 default profile: "default"
2024-08-04 22:40:50.078 [restartedMain] INFO  com.tms.mono.TransportManagementSystemApplication - Started TransportManagementSystemApplication in 2.503 seconds (process running for 382.17)
2024-08-04 22:41:34.171 [http-nio-8081-exec-2] INFO  com.tms.mono.controller.CreationControllerV1 - In <CreationControllerV1>
2024-08-04 22:41:34.183 [http-nio-8081-exec-2] INFO  com.tms.mono.service.impl.CreateServiceImpl - Adding new VehicalOwner to the database : VehicalOwner(id=2, name=null, mobile=null, vehicals=null)
2024-08-04 22:44:03.256 [restartedMain] INFO  com.tms.mono.TransportManagementSystemApplication - Starting TransportManagementSystemApplication using Java 17.0.7 with PID 16692 (C:\Users\Hp\Desktop\WorkSpace\Micro-services\TransportManagementSystem\target\classes started by Hp in C:\Users\Hp\Desktop\WorkSpace\Micro-services\TransportManagementSystem)
2024-08-04 22:44:03.257 [restartedMain] INFO  com.tms.mono.TransportManagementSystemApplication - No active profile set, falling back to 1 default profile: "default"
2024-08-04 22:44:05.695 [restartedMain] INFO  com.tms.mono.TransportManagementSystemApplication - Started TransportManagementSystemApplication in 2.501 seconds (process running for 577.788)
2024-08-04 22:44:12.951 [http-nio-8081-exec-2] INFO  com.tms.mono.controller.CreationControllerV1 - In <CreationControllerV1>
2024-08-04 22:44:12.952 [http-nio-8081-exec-2] INFO  com.tms.mono.service.impl.CreateServiceImpl - Adding new VehicalOwner to the database : VehicalOwner(id=2, name=null, mobile=null, vehicals=null)
2024-08-04 22:45:27.424 [restartedMain] INFO  com.tms.mono.TransportManagementSystemApplication - Starting TransportManagementSystemApplication using Java 17.0.7 with PID 4996 (C:\Users\Hp\Desktop\WorkSpace\Micro-services\TransportManagementSystem\target\classes started by Hp in C:\Users\Hp\Desktop\WorkSpace\Micro-services\TransportManagementSystem)
2024-08-04 22:45:27.447 [restartedMain] INFO  com.tms.mono.TransportManagementSystemApplication - No active profile set, falling back to 1 default profile: "default"
2024-08-04 22:45:38.518 [restartedMain] INFO  com.tms.mono.TransportManagementSystemApplication - Started TransportManagementSystemApplication in 11.998 seconds (process running for 14.991)
2024-08-04 22:45:43.611 [http-nio-8081-exec-1] INFO  com.tms.mono.controller.CreationControllerV1 - In <CreationControllerV1>
2024-08-04 22:45:43.612 [http-nio-8081-exec-1] INFO  com.tms.mono.service.impl.CreateServiceImpl - Adding new VehicalOwner to the database : VehicalOwner(id=null, name=null, mobile=null, vehicals=null)
2024-08-04 22:47:01.123 [restartedMain] INFO  com.tms.mono.TransportManagementSystemApplication - Starting TransportManagementSystemApplication using Java 17.0.7 with PID 1224 (C:\Users\Hp\Desktop\WorkSpace\Micro-services\TransportManagementSystem\target\classes started by Hp in C:\Users\Hp\Desktop\WorkSpace\Micro-services\TransportManagementSystem)
2024-08-04 22:47:01.142 [restartedMain] INFO  com.tms.mono.TransportManagementSystemApplication - No active profile set, falling back to 1 default profile: "default"
2024-08-04 22:47:12.131 [restartedMain] INFO  com.tms.mono.TransportManagementSystemApplication - Started TransportManagementSystemApplication in 11.681 seconds (process running for 14.899)
2024-08-04 22:47:20.695 [http-nio-8081-exec-1] INFO  com.tms.mono.controller.CreationControllerV1 - In <CreationControllerV1>
2024-08-04 22:47:20.698 [http-nio-8081-exec-1] INFO  com.tms.mono.service.impl.CreateServiceImpl - Adding new VehicalOwner to the database : VehicalOwner(id=null, name=null, mobile=null, vehicals=null)
2024-08-04 22:49:08.668 [restartedMain] INFO  com.tms.mono.TransportManagementSystemApplication - Starting TransportManagementSystemApplication using Java 17.0.7 with PID 12240 (C:\Users\Hp\Desktop\WorkSpace\Micro-services\TransportManagementSystem\target\classes started by Hp in C:\Users\Hp\Desktop\WorkSpace\Micro-services\TransportManagementSystem)
2024-08-04 22:49:08.693 [restartedMain] INFO  com.tms.mono.TransportManagementSystemApplication - No active profile set, falling back to 1 default profile: "default"
2024-08-04 22:51:30.175 [http-nio-8081-exec-5] INFO  com.tms.mono.controller.CreationControllerV1 - In <CreationControllerV1>
2024-08-04 22:51:49.628 [http-nio-8081-exec-5] INFO  com.tms.mono.service.impl.CreateServiceImpl - Adding new VehicalOwner to the database : VehicalOwner(id=null, name=null, mobile=null, vehicals=null)
2024-08-04 22:52:34.911 [http-nio-8081-exec-7] INFO  com.tms.mono.service.impl.CreateServiceImpl - Adding new Vehical to the database : Vehical(id=null, maker=Force Motors, model=Urbania, number=DL5CZ5678, totalCapacity=1500.0, remainingCapacity=1000.0, owner=VehicalOwner(id=null, name=Logistics Express, mobile=[8765432109], vehicals=null), drivers=null, route=null, assighnment=null)
2024-08-04 22:55:54.609 [restartedMain] INFO  com.tms.mono.TransportManagementSystemApplication - Starting TransportManagementSystemApplication using Java 17.0.7 with PID 7124 (C:\Users\Hp\Desktop\WorkSpace\Micro-services\TransportManagementSystem\target\classes started by Hp in C:\Users\Hp\Desktop\WorkSpace\Micro-services\TransportManagementSystem)
2024-08-04 22:55:54.634 [restartedMain] INFO  com.tms.mono.TransportManagementSystemApplication - No active profile set, falling back to 1 default profile: "default"
2024-08-04 22:56:06.207 [restartedMain] INFO  com.tms.mono.TransportManagementSystemApplication - Started TransportManagementSystemApplication in 12.453 seconds (process running for 15.2)
2024-08-04 22:56:12.987 [http-nio-8081-exec-1] INFO  com.tms.mono.service.impl.CreateServiceImpl - Adding new Vehical to the database : Vehical(id=null, maker=Force Motors, model=Urbania, number=DL5CZ5678, totalCapacity=1500.0, remainingCapacity=1000.0, owner=VehicalOwner(id=null, name=Logistics Express, mobile=[8765432109], vehicals=null), drivers=null, route=null, assighnment=null)
2024-08-04 22:57:56.234 [restartedMain] INFO  com.tms.mono.TransportManagementSystemApplication - Starting TransportManagementSystemApplication using Java 17.0.7 with PID 7124 (C:\Users\Hp\Desktop\WorkSpace\Micro-services\TransportManagementSystem\target\classes started by Hp in C:\Users\Hp\Desktop\WorkSpace\Micro-services\TransportManagementSystem)
2024-08-04 22:57:56.235 [restartedMain] INFO  com.tms.mono.TransportManagementSystemApplication - No active profile set, falling back to 1 default profile: "default"
2024-08-04 22:57:58.881 [restartedMain] INFO  com.tms.mono.TransportManagementSystemApplication - Started TransportManagementSystemApplication in 2.718 seconds (process running for 127.875)
2024-08-04 22:58:03.797 [restartedMain] INFO  com.tms.mono.TransportManagementSystemApplication - Starting TransportManagementSystemApplication using Java 17.0.7 with PID 7124 (C:\Users\Hp\Desktop\WorkSpace\Micro-services\TransportManagementSystem\target\classes started by Hp in C:\Users\Hp\Desktop\WorkSpace\Micro-services\TransportManagementSystem)
2024-08-04 22:58:03.799 [restartedMain] INFO  com.tms.mono.TransportManagementSystemApplication - No active profile set, falling back to 1 default profile: "default"
